Geometry_Section,Atom_Number,Element,X_Angstrom,Y_Angstrom,Z_Angstrom
4,82,C,20.826488,1.503331,0.248783
4,83,C,9.482599,-7.765891,-0.179552
4,84,C,10.926879,-7.844919,-0.497921
4,85,C,11.671188,-6.663644,-1.147194
4,86,C,13.167395,-6.732957,-0.788093
4,87,C,13.950284,-5.545707,-0.340514
4,88,C,15.439006,-5.707988,-0.131694
4,89,C,16.329028,-4.511321,0.02212
4,90,C,17.813207,-4.67299,0.232183
4,91,C,18.729743,-3.472795,0.291741
4,92,C,20.221077,-3.643751,0.515616
4,93,C,21.15473,-2.462256,0.571058
4,94,C,22.652552,-2.59269,0.84012
4,95,C,23.511913,-1.387917,0.829049
4,96,C,22.972491,0.011213,0.527607
4,97,C,13.201435,8.959697,-0.369881
4,98,O,14.569145,8.845351,-0.841262
4,99,O,12.746594,10.285583,-0.034839
4,100,H,14.864951,9.791369,-1.234692
4,101,C,8.737551,-9.040767,0.285072
4,102,O,9.392309,-10.364768,0.409682
4,103,O,7.384628,-8.973399,0.616903
4,104,H,10.447001,-10.236187,0.336669
4,105,H,5.695307,6.599481,0.526181
4,106,H,10.4374,8.765792,0.264236
4,107,H,0.357872,-2.804374,1.1184
4,108,H,2.553029,-4.250356,0.831977
4,109,H,17.212168,5.533313,0.000741
4,110,H,4.725315,-5.653969,0.508169
4,111,H,19.370129,3.97157,0.077038
4,112,H,21.485541,2.414835,0.271688
4,113,H,13.694571,-7.724821,-0.865343
4,114,H,15.890829,-6.73895,-0.133602
4,115,H,18.246547,-5.705866,0.339001
4,116,H,20.62611,-4.680456,0.631806
4,117,H,23.307627,0.699842,1.356803
4,118,H,23.455584,0.366861,-0.429412
4,119,H,-3.094544,1.022736,1.335292
4,120,H,-1.868216,-1.346592,1.307906
4,121,H,-1.561378,3.187609,1.089018
4,122,H,0.805175,4.322738,0.826798
4,123,H,24.60374,-1.506997,1.072077
4,124,H,8.07106,7.676266,0.372336
4,125,H,6.445868,-4.894452,-1.693429
4,126,H,6.674008,-7.090062,0.135498
4,127,H,11.49901,-8.781401,-0.250904
4,128,H,11.610403,-6.830902,-2.265553
4,129,O,3.265653,1.237896,1.998876
4,130,O,11.673101,-1.98842,-2.061583
4,131,O,16.461856,1.34292,1.127184
4,132,O,12.772627,-4.108851,1.270003
4,133,O,10.668001,5.227218,-2.062619
4,134,H,12.028896,5.22473,1.08447
4,135,H,13.600084,-4.19274,1.934431
4,136,H,11.271479,6.050742,-2.359835
4,137,C,3.096583,5.886655,0.710039
4,138,O,3.867158,7.059036,0.575545
4,139,O,1.673303,6.043404,0.968303
4,140,H,1.530123,6.946536,1.515399
4,141,C,23.335772,-3.912928,1.155572
4,142,O,24.715431,-3.94292,1.375517
4,143,O,22.590619,-5.154557,1.28153
4,144,H,21.721192,-4.966985,1.869882
4,145,C,6.814882,-2.495474,1.749527
4,146,O,5.637169,-2.234014,2.448016
4,147,O,7.945543,-3.070177,2.471924
4,148,H,8.661775,-2.301987,2.706832
4,149,H,5.40801,-2.155986,-1.388348
4,150,H,12.367868,-4.055131,-2.091469
4,151,H,12.896262,6.108076,-1.78206
4,152,H,14.980204,7.024537,0.078261
4,153,C,10.737806,3.644461,4.555772
4,154,C,9.28774,3.494656,4.685921
4,155,C,8.439222,2.475434,3.958981
4,156,C,8.871669,1.064927,3.680776
4,157,N,10.245712,0.561339,3.979417
4,158,C,11.476156,1.286232,3.536147
4,159,C,11.647274,2.768877,3.721704
4,160,C,7.035547,2.89711,3.653404
4,161,C,6.06115,1.935068,3.081731
4,162,C,6.478432,0.535901,2.845899
4,163,C,7.863123,0.097697,3.154117
4,164,C,12.599137,0.497932,2.913277
4,165,C,13.828834,1.190719,2.431743
4,166,C,13.954843,2.660895,2.56472
4,167,C,12.879523,3.438522,3.214175
4,168,C,10.365797,-0.828274,4.450198
4,169,O,9.208592,-1.593874,4.709234
4,170,N,11.659986,-1.422754,4.701286
4,171,H,11.20048,4.554695,5.028802
4,172,H,8.744294,4.284831,5.274668
4,173,H,6.720173,3.958076,3.864225
4,174,H,5.007483,2.252027,2.82856
4,175,H,5.743659,-0.195854,2.422797
4,176,H,8.152828,-0.970516,2.967656
4,177,H,12.513257,-0.623761,2.790914
4,178,H,14.669265,0.613534,1.951745
4,179,H,14.870629,3.183888,2.17699
4,180,H,12.993414,4.552024,3.334941
4,181,H,11.71365,-2.43927,5.053527
4,182,H,12.560972,-0.850975,4.564071
5,1,C,-1.953203,0.945128,1.103268
5,2,C,-1.216374,-0.374081,1.093653
5,3,C,0.307084,-0.48657,0.9568
5,4,C,1.150346,0.725033,0.853379
5,5,C,0.493958,2.040092,0.861066
5,6,C,-1.0325,2.138456,0.974517
5,7,C,2.691727,0.619555,0.738972
5,8,C,3.541444,1.879554,0.638717
5,9,C,2.868033,3.234848,0.661579
5,10,C,1.382721,3.282562,0.752583
5,11,C,5.040322,1.743632,0.3487
5,12,C,5.899602,2.959789,0.275245
5,13,C,5.28505,4.304457,0.41213
5,14,C,3.777074,4.460602,0.579268
5,15,C,7.380991,2.824869,0.059566
5,16,C,8.257566,4.028077,-0.009728
5,17,C,7.652767,5.36359,0.168167
5,18,C,6.206509,5.493147,0.37404
5,19,C,9.712399,3.913506,-0.24952
5,20,C,10.59398,5.149227,-0.53318
5,21,C,9.977721,6.486038,-0.113834
5,22,C,8.550346,6.578859,0.161431
5,23,C,12.052068,5.060148,-0.000467
5,24,C,12.917195,6.207302,-0.61574
5,25,C,12.30735,7.644367,-0.318853
5,26,C,10.879603,7.711696,-0.017161
5,27,C,1.024601,-1.824203,0.906858
5,28,C,2.500875,-1.946399,0.659623
5,29,C,3.34612,-0.723695,0.509078
5,30,C,4.767195,-0.815548,0.159568
5,31,C,5.63495,0.412728,0.166608
5,32,C,7.129912,0.264041,-0.011842
5,33,C,7.994343,1.489867,-0.076359
5,34,C,9.463926,1.371911,-0.255583
5,35,C,10.327246,2.586608,-0.29758
5,36,C,11.824595,2.470666,-0.385336
5,37,C,12.686519,3.672196,-0.267383
5,38,C,14.152506,3.508557,-0.301367
5,39,C,15.030679,4.72496,-0.174044
5,40,C,14.39724,6.042743,-0.182419
5,41,C,3.174833,-3.267325,0.567837
5,42,C,4.613854,-3.388332,0.152712
5,43,C,5.422713,-2.152629,-0.2479
5,44,C,6.899366,-2.314595,0.245044
5,45,C,7.752913,-1.06535,-0.047918
5,46,C,9.226394,-1.202193,-0.314041
5,47,C,10.086713,0.027624,-0.382311
5,48,C,11.548459,-0.065337,-0.538958
5,49,C,12.436388,1.130341,-0.489304
5,50,C,13.923585,0.968658,-0.460989
5,51,C,14.771964,2.159279,-0.348779
5,52,C,16.284814,1.996829,-0.161544
5,53,C,17.168563,3.216049,-0.068605
5,54,C,16.532143,4.544489,-0.058042
5,55,C,5.270587,-4.692584,0.094765
5,56,C,6.669334,-4.843453,-0.539657
5,57,C,7.550652,-3.62878,-0.240401
5,58,C,8.982779,-3.750051,-0.411374
5,59,C,9.834967,-2.524302,-0.469284
5,60,C,11.321979,-2.672113,-0.721092
5,61,C,12.173009,-1.412675,-0.714627
5,62,C,13.673845,-1.597401,-0.487
5,63,C,14.551532,-0.414571,-0.411337
5,64,C,16.013463,-0.593094,-0.209998
5,65,C,16.906343,0.606044,-0.078158
5,66,C,18.432108,0.431215,0.032378
5,67,C,19.277323,1.637082,0.076707
5,68,C,18.654417,3.003315,0.024408
5,69,C,7.355386,-6.190607,-0.187818
5,70,C,8.795358,-6.364865,-0.288693
5,71,C,9.63918,-5.116759,-0.52513
5,72,C,11.057357,-5.229184,-0.809296
5,73,C,11.997003,-4.021221,-0.949591
5,74,C,13.266912,-4.131111,-0.077662
5,75,C,14.229858,-2.930171,-0.234307
5,76,C,15.705643,-3.095108,-0.092556
5,77,C,16.614099,-1.924107,-0.070694
5,78,C,18.122369,-2.089518,0.105377
5,79,C,19.06207,-0.91444,0.141219
5,80,C,20.597805,-1.100639,0.299039
5,81,C,21.411099,0.11949,0.290675
5,82,C,20.769197,1.445741,0.190865
5,83,C,9.510348,-7.737231,-0.150752
5,84,C,10.921048,-7.790884,-0.450438
5,85,C,11.666954,-6.600279,-1.075283
5,86,C,13.168111,-6.647312,-0.72383
5,87,C,13.940295,-5.487594,-0.292524
5,88,C,15.417615,-5.634313,-0.109988
5,89,C,16.299121,-4.454887,0.028508
5,90,C,17.767898,-4.610346,0.204296
5,91,C,18.688191,-3.435089,0.248751
5,92,C,20.171288,-3.61164,0.434515
5,93,C,21.115903,-2.469511,0.475877
5,94,C,22.610704,-2.597495,0.705118
5,95,C,23.445111,-1.423139,0.677867
5,96,C,22.921179,-0.020783,0.402003
5,97,C,13.158521,8.960898,-0.358527
5,98,O,14.483775,8.818365,-0.824299
5,99,O,12.771303,10.268114,-0.078067
5,100,H,14.771874,9.730476,-1.227227
5,101,C,8.77408,-9.040977,0.267856
5,102,O,9.391355,-10.368207,0.362974
5,103,O,7.496108,-8.994264,0.558142
5,104,H,10.420882,-10.263616,0.31165
5,105,H,5.774325,6.508031,0.504296
5,106,H,10.431717,8.692636,0.270568
5,107,H,0.425059,-2.758399,1.027755
5,108,H,2.592861,-4.19413,0.789631
5,109,H,17.177537,5.45022,0.026773
5,110,H,4.748193,-5.589546,0.507188
5,111,H,19.3201,3.897209,0.069897
5,112,H,21.420794,2.351901,0.205074
5,113,H,13.697582,-7.627748,-0.807261
5,114,H,15.86987,-6.655577,-0.119226
5,115,H,18.195161,-5.637446,0.298405
5,116,H,20.557572,-4.646704,0.531604
5,117,H,23.284382,0.653399,1.221836
5,118,H,23.384586,0.335739,-0.556875
5,119,H,-3.060957,1.029605,1.192176
5,120,H,-1.807029,-1.317273,1.181102
5,121,H,-1.487675,3.157771,0.971606
5,122,H,0.881949,4.271674,0.744611
5,123,H,24.532704,-1.550916,0.890488
5,124,H,8.105314,7.578949,0.379448
5,125,H,6.500227,-4.849293,-1.653939
5,126,H,6.727905,-7.047492,0.145627
5,127,H,11.496864,-8.717904,-0.217041
5,128,H,11.615774,-6.759135,-2.190515
5,129,O,3.308522,1.238224,1.959586
5,130,O,11.671902,-1.952238,-1.991421
5,131,O,16.439647,1.304566,1.156908
5,132,O,12.776205,-4.05316,1.316682
5,133,O,10.661165,5.150589,-2.012929
5,134,H,12.028794,5.181805,1.118932
5,135,H,13.585807,-4.129287,1.956894
5,136,H,11.238422,5.952013,-2.315966
5,137,C,3.193293,5.831443,0.652319
5,138,O,3.919684,6.948731,0.532247
5,139,O,1.800922,5.996672,0.884328
5,140,H,1.67349,6.883428,1.405835
5,141,C,23.318537,-3.895971,1.00228
5,142,O,24.624131,-3.914403,1.169584
5,143,O,22.615375,-5.118687,1.155148
5,144,H,21.786363,-4.941427,1.753493
5,145,C,6.838011,-2.472452,1.781542
5,146,O,5.725724,-2.239518,2.434159
5,147,O,7.943076,-3.018673,2.498638
5,148,H,8.633212,-2.261857,2.737881
5,149,H,5.469742,-2.135706,-1.370747
5,150,H,12.344688,-4.020474,-2.014532
5,151,H,12.904361,6.064192,-1.730389
5,152,H,14.992815,6.930015,0.121905
5,153,C,10.668546,3.617964,4.591559
5,154,C,9.263561,3.46701,4.716511
5,155,C,8.416752,2.46112,3.995478
5,156,C,8.840964,1.079128,3.712467
5,157,N,10.20952,0.584399,3.999327
5,158,C,11.425737,1.313012,3.556372
5,159,C,11.576476,2.766297,3.756837
5,160,C,7.034606,2.876696,3.704317
5,161,C,6.072376,1.934562,3.15248
5,162,C,6.485637,0.56829,2.919618
5,163,C,7.844332,0.137697,3.202914
5,164,C,12.53569,0.56773,2.919384
5,165,C,13.733047,1.270567,2.457769
5,166,C,13.842382,2.707498,2.621876
5,167,C,12.7808,3.441865,3.272771
5,168,C,10.331104,-0.782078,4.46534
5,169,O,9.237362,-1.518938,4.711644
5,170,N,11.590914,-1.354062,4.726612
5,171,H,11.124128,4.51854,5.068957
5,172,H,8.724264,4.244364,5.309399
5,173,H,6.72926,3.932155,3.912985
5,174,H,5.016649,2.233604,2.906973
5,175,H,5.753944,-0.15706,2.510224
5,176,H,8.125662,-0.921031,3.011013
5,177,H,12.464297,-0.540844,2.767526
5,178,H,14.577703,0.724377,1.964582
5,179,H,14.745114,3.244304,2.248268
5,180,H,12.883308,4.543693,3.420352
5,181,H,11.635435,-2.349635,5.078757
5,182,H,12.477198,-0.793164,4.611179
6,1,C,-1.923227,0.945,0.952039
6,2,C,-1.164223,-0.347279,0.954033
6,3,C,0.355953,-0.464278,0.851542
6,4,C,1.196431,0.723013,0.769835
6,5,C,0.549514,2.012121,0.762438
6,6,C,-0.974357,2.104175,0.84295
6,7,C,2.7434,0.618388,0.694023
6,8,C,3.596613,1.867997,0.604871
6,9,C,2.918106,3.211783,0.602103
6,10,C,1.45539,3.239143,0.665725
6,11,C,5.098552,1.723838,0.334902
6,12,C,5.951353,2.923323,0.269448
6,13,C,5.343704,4.248775,0.388365
6,14,C,3.843738,4.414365,0.528392
6,15,C,7.421885,2.786044,0.078903
6,16,C,8.295364,3.968607,0.016217
6,17,C,7.696167,5.290465,0.176819
6,18,C,6.277075,5.413046,0.356868
6,19,C,9.7277,3.857913,-0.202993
6,20,C,10.604532,5.095378,-0.488467
6,21,C,9.986619,6.428807,-0.082005
6,22,C,8.592914,6.501452,0.171336
6,23,C,12.058563,5.017103,0.047881
6,24,C,12.919166,6.172781,-0.566841
6,25,C,12.285109,7.621972,-0.283163
6,26,C,10.886849,7.6551,-0.000292
6,27,C,1.088496,-1.782574,0.813845
6,28,C,2.55238,-1.915363,0.602657
6,29,C,3.406205,-0.709953,0.471833
6,30,C,4.802835,-0.795327,0.159984
6,31,C,5.676632,0.415947,0.173821
6,32,C,7.168962,0.257576,0.017283
6,33,C,8.029794,1.471881,-0.041519
6,34,C,9.483339,1.357369,-0.204586
6,35,C,10.339251,2.556609,-0.243433
6,36,C,11.828594,2.446152,-0.329041
6,37,C,12.685453,3.627886,-0.218629
6,38,C,14.123336,3.463944,-0.260677
6,39,C,15.004076,4.67265,-0.137484
6,40,C,14.397532,5.968819,-0.138992
6,41,C,3.217819,-3.218528,0.530149
6,42,C,4.650786,-3.35737,0.154912
6,43,C,5.4672,-2.128864,-0.229695
6,44,C,6.938357,-2.288131,0.287019
6,45,C,7.786062,-1.041348,-0.003367
6,46,C,9.245415,-1.190318,-0.253625
6,47,C,10.102938,0.027274,-0.322238
6,48,C,11.541926,-0.05159,-0.471231
6,49,C,12.42864,1.12533,-0.428911
6,50,C,13.900026,0.962903,-0.412347
6,51,C,14.731427,2.13248,-0.311157
6,52,C,16.242139,1.967729,-0.129392
6,53,C,17.127042,3.175924,-0.050611
6,54,C,16.494214,4.47171,-0.03426
6,55,C,5.297968,-4.633188,0.112317
6,56,C,6.7124,-4.800453,-0.491948
6,57,C,7.597687,-3.595974,-0.188955
6,58,C,8.9921,-3.715297,-0.342112
6,59,C,9.834397,-2.490264,-0.395971
6,60,C,11.308061,-2.633455,-0.656708
6,61,C,12.166319,-1.386482,-0.651493
6,62,C,13.667403,-1.573419,-0.436941
6,63,C,14.531749,-0.411957,-0.371192
6,64,C,15.974457,-0.596767,-0.194683
6,65,C,16.867952,0.585379,-0.060535
6,66,C,18.396224,0.404443,0.010888
6,67,C,19.218893,1.596948,0.044167
6,68,C,18.595852,2.942376,0.013729
6,69,C,7.406143,-6.149127,-0.148704
6,70,C,8.809706,-6.328858,-0.233499
6,71,C,9.652757,-5.07799,-0.454386
6,72,C,11.034312,-5.177706,-0.722276
6,73,C,11.976814,-3.980548,-0.869791
6,74,C,13.257436,-4.076097,-0.014878
6,75,C,14.219013,-2.87988,-0.194846
6,76,C,15.673366,-3.046484,-0.078413
6,77,C,16.576107,-1.900214,-0.070674
6,78,C,18.08295,-2.06677,0.071189
6,79,C,19.03195,-0.917305,0.093726
6,80,C,20.577375,-1.114638,0.20977
6,81,C,21.350033,0.098312,0.188788
6,82,C,20.698704,1.392265,0.117745
6,83,C,9.536059,-7.705199,-0.114081
6,84,C,10.911675,-7.733336,-0.391551
6,85,C,11.661536,-6.534151,-0.988674
6,86,C,13.1663,-6.556588,-0.646361
6,87,C,13.926972,-5.425154,-0.236905
6,88,C,15.392352,-5.55426,-0.085135
6,89,C,16.263396,-4.393836,0.031412
6,90,C,17.714974,-4.5415,0.169244
6,91,C,18.637052,-3.392367,0.194138
6,92,C,20.110249,-3.572992,0.338564
6,93,C,21.060598,-2.472357,0.362252
6,94,C,22.549634,-2.599621,0.548566
6,95,C,23.359443,-1.457081,0.50509
6,96,C,22.855475,-0.049156,0.256368
6,97,C,13.113145,8.971514,-0.349647
6,98,O,14.394386,8.786925,-0.807737
6,99,O,12.789443,10.247537,-0.123119
6,100,H,14.686443,9.660013,-1.219314
6,101,C,8.803026,-9.038823,0.251438
6,102,O,9.389348,-10.368843,0.308398
6,103,O,7.595291,-9.006179,0.499404
6,104,H,10.392256,-10.289397,0.27663
6,105,H,5.852241,6.420732,0.474381
6,106,H,10.426516,8.624572,0.272552
6,107,H,0.495133,-2.712186,0.919203
6,108,H,2.630471,-4.134038,0.739803
6,109,H,17.136977,5.368928,0.043179
6,110,H,4.765988,-5.521236,0.507622
6,111,H,19.260942,3.825752,0.050596
6,112,H,21.34311,2.29278,0.122745
6,113,H,13.697201,-7.525801,-0.735688
6,114,H,15.845219,-6.565478,-0.09996
6,115,H,18.136386,-5.562386,0.251418
6,116,H,20.478752,-4.606629,0.417377
6,117,H,23.250427,0.608645,1.064861
6,118,H,23.299114,0.308374,-0.703549
6,119,H,-3.022007,1.031612,1.015978
6,120,H,-1.739304,-1.290921,1.026622
6,121,H,-1.409969,3.122456,0.829014
6,122,H,0.957831,4.217806,0.644325
6,123,H,24.441976,-1.594603,0.684491
6,124,H,8.141362,7.490682,0.379659
6,125,H,6.553007,-4.801589,-1.602161
6,126,H,6.778339,-7.002785,0.160037
6,127,H,11.491098,-8.651114,-0.173696
6,128,H,11.622621,-6.685043,-2.10027
6,129,O,3.339412,1.239164,1.9171
6,130,O,11.664101,-1.914005,-1.918379
6,131,O,16.403414,1.26955,1.178427
6,132,O,12.779659,-3.983353,1.368087
6,133,O,10.657149,5.075062,-1.956682
6,134,H,12.034449,5.136609,1.163206
6,135,H,13.570971,-4.048144,1.983475
6,136,H,11.208622,5.852861,-2.265993
6,137,C,3.282236,5.777797,0.58143
6,138,O,3.959982,6.843422,0.474564
6,139,O,1.91608,5.936871,0.782064
6,140,H,1.792098,6.806846,1.272699
6,141,C,23.270448,-3.888223,0.823187
6,142,O,24.504625,-3.918519,0.940879
6,143,O,22.577793,-5.078245,0.992534
6,144,H,21.789452,-4.899932,1.594458
6,145,C,6.865022,-2.44966,1.82576
6,146,O,5.81642,-2.240421,2.439462
6,147,O,7.952427,-2.97439,2.528252
6,148,H,8.62227,-2.23826,2.766901
6,149,H,5.537239,-2.111807,-1.344956
6,150,H,12.314434,-3.987961,-1.92984
6,151,H,12.9091,6.028384,-1.674564
6,152,H,15.006434,6.837422,0.159945
6,153,C,10.595423,3.589902,4.630088
6,154,C,9.232176,3.433843,4.730803
6,155,C,8.403062,2.433479,4.009621
6,156,C,8.828718,1.079647,3.735095
6,157,N,10.190087,0.59971,4.040545
6,158,C,11.400926,1.329997,3.620634
6,159,C,11.525392,2.756185,3.823169
6,160,C,7.045192,2.836572,3.715647
6,161,C,6.10477,1.914354,3.172153
6,162,C,6.520008,0.580607,2.948083
6,163,C,7.850667,0.162399,3.229189
6,164,C,12.517156,0.617843,3.017455
6,165,C,13.696809,1.322856,2.600877
6,166,C,13.778392,2.732386,2.765167
6,167,C,12.709552,3.434297,3.373602
6,168,C,10.314391,-0.744686,4.507482
6,169,O,9.285985,-1.466665,4.715968
6,170,N,11.550751,-1.272597,4.801573
6,171,H,11.033151,4.484697,5.114053
6,172,H,8.683294,4.201125,5.311255
6,173,H,6.741172,3.881283,3.925731
6,174,H,5.054084,2.195623,2.91835
6,175,H,5.7984,-0.141301,2.542594
6,176,H,8.123512,-0.883497,3.040052
6,177,H,12.467652,-0.481571,2.858913
6,178,H,14.565095,0.801208,2.135613
6,179,H,14.676503,3.277914,2.421731
6,180,H,12.787034,4.529826,3.515034
6,181,H,11.597624,-2.246464,5.153887
6,182,H,12.414811,-0.708723,4.720644
7,1,C,-1.85355,0.924489,0.867038
7,2,C,-1.077333,-0.338859,0.862758
7,3,C,0.431319,-0.45951,0.776716
7,4,C,1.266891,0.707772,0.715985
7,5,C,0.629259,1.97259,0.706011
7,6,C,-0.885022,2.051832,0.772199
7,7,C,2.815456,0.606897,0.668396
7,8,C,3.670361,1.84661,0.582562
7,9,C,2.982422,3.18061,0.557653
7,10,C,1.546499,3.184333,0.612325
7,11,C,5.170007,1.694279,0.31456
7,12,C,6.012026,2.879703,0.255161
7,13,C,5.408455,4.184012,0.364556
7,14,C,3.92259,4.358882,0.487798
7,15,C,7.470456,2.74021,0.089684
7,16,C,8.339263,3.90256,0.036908
7,17,C,7.742072,5.211004,0.185876
7,18,C,6.351516,5.325234,0.343283
7,19,C,9.749933,3.79573,-0.158977
7,20,C,10.621493,5.034565,-0.450758
7,21,C,10.000056,6.363488,-0.050455
7,22,C,8.637905,6.415411,0.187284
7,23,C,12.069187,4.969135,0.090714
7,24,C,12.931092,6.131486,-0.516161
7,25,C,12.270782,7.588273,-0.247338
7,26,C,10.90226,7.588171,0.014912
7,27,C,1.174082,-1.754969,0.733234
7,28,C,2.619157,-1.896563,0.543215
7,29,C,3.483293,-0.70622,0.434243
7,30,C,4.850975,-0.785174,0.151156
7,31,C,5.72997,0.40957,0.168698
7,32,C,7.217942,0.241094,0.03595
7,33,C,8.074701,1.445748,-0.014546
7,34,C,9.512818,1.334348,-0.151848
7,35,C,10.360045,2.518024,-0.186285
7,36,C,11.840929,2.412917,-0.258962
7,37,C,12.691044,3.576823,-0.159653
7,38,C,14.102167,3.413499,-0.198323
7,39,C,14.984301,4.615991,-0.081839
7,40,C,14.403571,5.888067,-0.086808
7,41,C,3.27098,-3.180401,0.478708
7,42,C,4.694628,-3.337581,0.139816
7,43,C,5.51925,-2.115392,-0.226791
7,44,C,6.980457,-2.271059,0.316863
7,45,C,7.826165,-1.026952,0.031784
7,46,C,9.275137,-1.18985,-0.192894
7,47,C,10.131657,0.017189,-0.25612
7,48,C,11.546784,-0.049474,-0.385185
7,49,C,12.431104,1.110267,-0.346829
7,50,C,13.88548,0.948741,-0.332623
7,51,C,14.699733,2.099046,-0.241592
7,52,C,16.206709,1.933622,-0.05266
7,53,C,17.092654,3.133565,0.004973
7,54,C,16.461743,4.395233,0.018122
7,55,C,5.328945,-4.585418,0.108007
7,56,C,6.757778,-4.767699,-0.45891
7,57,C,7.648391,-3.574133,-0.149511
7,58,C,9.010178,-3.693517,-0.279667
7,59,C,9.844775,-2.468485,-0.322783
7,60,C,11.305571,-2.606015,-0.593588
7,61,C,12.172616,-1.372958,-0.577801
7,62,C,13.670877,-1.560206,-0.36836
7,63,C,14.520135,-0.41655,-0.303402
7,64,C,15.941414,-0.605483,-0.149014
7,65,C,16.837051,0.561236,-0.000317
7,66,C,18.362151,0.373868,0.025894
7,67,C,19.161995,1.558849,0.051992
7,68,C,18.542148,2.879985,0.043683
7,69,C,7.457785,-6.119096,-0.134749
7,70,C,8.827036,-6.304563,-0.201055
7,71,C,9.675115,-5.052207,-0.393757
7,72,C,11.025179,-5.140346,-0.637302
7,73,C,11.969511,-3.953639,-0.786466
7,74,C,13.259202,-4.037148,0.055274
7,75,C,14.218303,-2.844086,-0.143275
7,76,C,15.648717,-3.010997,-0.048187
7,77,C,16.543065,-1.885187,-0.046882
7,78,C,18.044398,-2.05115,0.061157
7,79,C,18.997567,-0.924891,0.075638
7,80,C,20.548163,-1.132748,0.14795
7,81,C,21.281639,0.078919,0.12174
7,82,C,20.625121,1.340286,0.084093
7,83,C,9.565146,-7.684144,-0.107755
7,84,C,10.912257,-7.688875,-0.353935
7,85,C,11.673898,-6.48059,-0.907079
7,86,C,13.178378,-6.481938,-0.571089
7,87,C,13.927682,-5.378491,-0.179604
7,88,C,15.380737,-5.488474,-0.05726
7,89,C,16.237675,-4.347844,0.043732
7,90,C,17.670651,-4.485086,0.143775
7,91,C,18.589146,-3.360764,0.155848
7,92,C,20.049025,-3.544115,0.258715
7,93,C,21.000775,-2.484279,0.271459
7,94,C,22.487919,-2.605166,0.414493
7,95,C,23.268792,-1.484254,0.358991
7,96,C,22.782676,-0.072032,0.143474
7,97,C,13.082168,8.968891,-0.345516
7,98,O,14.325988,8.720892,-0.795044
7,99,O,12.812596,10.206625,-0.164223
7,100,H,14.644901,9.552821,-1.209959
7,101,C,8.8277,-9.048733,0.186274
7,102,O,9.401827,-10.37712,0.188449
7,103,O,7.638741,-9.026903,0.396324
7,104,H,10.380837,-10.314455,0.176409
7,105,H,5.933556,6.325467,0.453371
7,106,H,10.427861,8.546231,0.27041
7,107,H,0.588059,-2.681047,0.821849
7,108,H,2.678456,-4.084958,0.675774
7,109,H,17.099831,5.286469,0.083982
7,110,H,4.785854,-5.466824,0.478366
7,111,H,19.206804,3.75331,0.071296
7,112,H,21.263417,2.234904,0.083088
7,113,H,13.708749,-7.440645,-0.672256
7,114,H,15.835363,-6.489194,-0.082441
7,115,H,18.088466,-5.499451,0.207816
7,116,H,20.397711,-4.576456,0.309745
7,117,H,23.209724,0.566403,0.940982
7,118,H,23.20643,0.292417,-0.814717
7,119,H,-2.942198,1.011777,0.919702
7,120,H,-1.634565,-1.284412,0.921672
7,121,H,-1.30311,3.068665,0.758366
7,122,H,1.04806,4.150932,0.585484
7,123,H,24.347049,-1.625328,0.502011
7,124,H,8.178134,7.392184,0.3914
7,125,H,6.607252,-4.758917,-1.564562
7,126,H,6.825772,-6.971998,0.133502
7,127,H,11.491933,-8.602362,-0.161516
7,128,H,11.654668,-6.616976,-2.015613
7,129,O,3.405917,1.228095,1.88674
7,130,O,11.676667,-1.882298,-1.839591
7,131,O,16.380478,1.230056,1.242628
7,132,O,12.793465,-3.939558,1.42569
7,133,O,10.661003,4.995255,-1.906779
7,134,H,12.033571,5.096684,1.192927
7,135,H,13.567884,-3.99552,2.020862
7,136,H,11.187157,5.754481,-2.222975
7,137,C,3.391456,5.724653,0.527748
7,138,O,4.049887,6.759655,0.425634
7,139,O,2.043002,5.878306,0.71067
7,140,H,1.92391,6.737488,1.167151
7,141,C,23.24023,-3.881838,0.666755
7,142,O,24.450052,-3.909547,0.732814
7,143,O,22.559283,-5.050263,0.861785
7,144,H,21.80767,-4.876615,1.468143
7,145,C,6.866018,-2.434663,1.858387
7,146,O,5.823639,-2.248576,2.439538
7,147,O,7.947211,-2.91077,2.558366
7,148,H,8.576156,-2.177904,2.798447
7,149,H,5.615201,-2.094247,-1.333451
7,150,H,12.301194,-3.969567,-1.840275
7,151,H,12.930154,5.990646,-1.617357
7,152,H,15.025384,6.741602,0.198337
7,153,C,10.545227,3.58959,4.652772
7,154,C,9.213168,3.441172,4.770184
7,155,C,8.36763,2.4608,4.060695
7,156,C,8.779809,1.131297,3.767069
7,157,N,10.138446,0.652679,4.030791
7,158,C,11.326753,1.384964,3.583391
7,159,C,11.450982,2.781975,3.813916
7,160,C,7.026074,2.864498,3.799245
7,161,C,6.080115,1.963533,3.287586
7,162,C,6.485423,0.651425,3.058114
7,163,C,7.801432,0.238223,3.290464
7,164,C,12.395571,0.715432,2.907401
7,165,C,13.543021,1.418543,2.485862
7,166,C,13.642756,2.794827,2.715545
7,167,C,12.610627,3.459375,3.372662
7,168,C,10.262832,-0.676383,4.51072
7,169,O,9.267806,-1.377205,4.728515
7,170,N,11.487708,-1.173597,4.825984
7,171,H,10.996076,4.463437,5.143134
7,172,H,8.68021,4.190012,5.372741
7,173,H,6.743044,3.906303,4.008779
